seller-sku	asin1	price	quantity
LNV-82S9-24GB-512GB-1TB-W10P-K1	B0BWLJCWTL	1349	5
LNV-82S9-24GB-512GB-1TB-W11H-K1	B0BWLLLKF4	1299	5
LNV-82S9-24GB-512GB-1TB-W11P-K1	B0BWL7D2F1	1349	5
LNV-82S9-32GB-512GB-1TSSD-W10H-K1	B0BWL7FSBK	1349	3
LNV-82S9-32GB-512GB-1TSSD-W10P-K1	B0BWL2J1TM	1399	5
LNV-82S9-32GB-512GB-1TSSD-W11H-K1	B0BWLFDLVD	1349	1
LNV-82S9-32GB-512GB-1TSSD-W11P-K1	B0BWLFGD3F	1399	3
LNV-82S9-64GB-2TSSD-W10H-K1	B0BWL2PW3K	1549	4
LNV-82S9-64GB-2TSSD-W10P-K1	B0BWLLJHXN	1599	1
LNV-82S9-64GB-2TSSD-W11H-K1	B0BWL4Y4BF	1549	4
LNV-82S9-64GB-2TSSD-W11P-K1	B0BWLSYNK4	1599	16
LNV-82S9-64GB-512GB-1TSSD-W10H-K1	B0BWL9PF36	1499	5
LNV-82S9-64GB-512GB-1TSSD-W10P-K1	B0BWLLJJZQ	1549	4
LNV-82S9-64GB-512GB-1TSSD-W11H-K1	B0BWLK6714	1499	4
LNV-82S9-64GB-512GB-1TSSD-W11P-K1	B0BWLNVDL1	1549	4
LNV-C340-I3-4G-64G	B08C3BFDPZ	314.99	17
LNV-C340-I3-4G-64G-MIX1	B08BZP8ZV7	318	20
LNV-C340-I3-4G-64G-MIX2	B089QWT81F	326	27
LNV-FLEX5-81X2-16GB-512GB-UL	B08B63N6V5	649	1
LNV-FLEX5-81X2000HUS-4GB-256GB	B08RYWZ5NC	469.99	28
LNV-FLEX5-B08YKFKX4V	B08YKFKX4V	690	3
LNV-IP3-81W0003QUS-BASE	B0862269YP	569	1
LNV-IP3-82KT00GVUS-R5-8GB-256GB	B09BG841VC	579	14
LNV-IP3-82KU003NUS-MIX1	B08HLD598L	549	14
LNV-IP5-82SG000AUS-16GB-1TB-W10H-K1	B0BJZPBVFG	1049	20
LNV-IP5-82SG000AUS-16GB-1TB-W10P-K1	B0BJZL1Z5M	1099	20
LNV-IP5-82SG000AUS-16GB-1TB-W11H-K1	B0BJYZ879F	1049	20
LNV-IP5-82SG000AUS-16GB-1TB-W11P-K1	B0BJYLD6LS	1099	19
LNV-IP5-82SG000AUS-16GB-2TB-W10H-K1	B0BJZGMWHF	1199	20
LNV-IP5-82SG000AUS-16GB-2TB-W10P-K1	B0BJZ5QXKL	1249	20
LNV-IP5-82SG000AUS-16GB-2TB-W11H-K1	B0BJZL84LK	1199	20
LNV-IP5-82SG000AUS-16GB-2TB-W11P-K1	B0BJZ9XCX4	1249	20
LNV-IP5-82SG000AUS-16GB-512GB-W10H-K1	B0BJZ2VD5S	949	20
LNV-IP5-82SG000AUS-16GB-512GB-W10P-K1	B0BJZ6QL3V	999	20
LNV-IP5-82SG000AUS-16GB-512GB-W11H-K1	B0BJZ291W5	949	20
LNV-IP5-82SG000AUS-16GB-512GB-W11P-K1	B0BJZ5FFWV	999	20
LNV-IP5i-82SF0009US-12GB-1TB-W10H-K1	B0BF3DWX1Z	1039	20
LNV-IP5i-82SF0009US-12GB-1TB-W10P-K1	B0BF2HJC41	1089	20
LNV-IP5i-82SF0009US-12GB-1TB-W11H-K1	B0BF23V6TH	1039	20
LNV-IP5i-82SF0009US-12GB-1TB-W11P-K1	B0BF34P68H	1089	20
LNV-IP5i-82SF0009US-12GB-512GB-W10H-K1	B0BF265J2Y	979	20
LNV-IP5i-82SF0009US-12GB-512GB-W10P-K1	B0BF291PM6	1029	20
LNV-IP5i-82SF0009US-12GB-512GB-W11H-K1	B0BF3HQCJ8	979	20
LNV-IP5i-82SF0009US-12GB-512GB-W11P-K1	B0BF2ZDPNS	1029	19
LNV-IP5i-82SF001PUS-16GB-1TB-W10H-K1	B0BKFDXX62	1099	17
LNV-IP5i-82SF001PUS-16GB-1TB-W10P-K1	B0BKF6HBGW	1149	12
LNV-IP5i-82SF001PUS-16GB-1TB-W11H-K1	B0BKF9DRBC	1099	15
LNV-IP5i-82SF001PUS-16GB-1TB-W11P-K1	B0BKF4H5Y6	1149	17
LNV-IP5i-82SF001PUS-16GB-2TB-W10H-K1	B0BKF7JJ4J	1249	19
LNV-IP5i-82SF001PUS-16GB-2TB-W10P-K1	B0BKDWPKK4	1299	20
LNV-IP5i-82SF001PUS-16GB-2TB-W11H-K1	B0BKDTNTRM	1249	19
LNV-IP5i-82SF001PUS-16GB-2TB-W11P-K1	B0BKFBZ9JJ	1299	22
LNV-IP5i-82SF001PUS-16GB-512GB-W10H-K1	B0BKDZR1H8	999	16
LNV-IP5i-82SF001PUS-16GB-512GB-W10P-K1	B0BKCFGDMC	1049	9
LNV-IP5i-82SF001PUS-16GB-512GB-W11H-K1	B0BKDP28SC	1099	22
LNV-IP5i-82SF001PUS-16GB-512GB-W11P-K1	B0BKDWR1X1	1149	17
LNV-SLIM7-82SX-i7-16G-512G-W10H-K1	B0C2HQ1P5X	1049	20
LNV-SLIM7-82SX-i7-16G-512G-W10P-K1	B0C2HLDGD3	1099	20
LNV-SLIM7-82SX-i7-16G-512G-W11H-K1	B0C2HM479D	1049	20
LNV-SLIM7-82SX-i7-16G-512G-W11P-K1	B0C2HJZRJG	1099	18
LNV-SLIM7-82SX-i7-16GB-1TB-W10H-K1	B0C2HQ2MYF	1099	20
LNV-SLIM7-82SX-i7-16GB-1TB-W10P-K1	B0C2HMN24X	1149	20
LNV-SLIM7-82SX-i7-16GB-1TB-W11H-K1	B0C2HMWC5R	1099	20
LNV-SLIM7-82SX-i7-16GB-1TB-W11P-K1	B0C2HN8NP7	1149	14
LNV-SLIM7-82SX-i7-16GB-1TB-W11P-UL	B0C2HN8NP7	1124	1
LNV-SLIM7-82SX-i7-16GB-1TB-W11P-UV	B0C2HN8NP7	1061	1
LNV-SLIM7-82SX-i7-16GB-2TB-W10H-K1	B0C2HMJMD8	1249	20
LNV-SLIM7-82SX-i7-16GB-2TB-W10P-K1	B0C2HKHRWB	1299	20
LNV-SLIM7-82SX-i7-16GB-2TB-W11H-K1	B0C2HQ2NSM	1249	20
LNV-SLIM7-82SX-i7-16GB-2TB-W11P-K1	B0C2HLP1XB	1299	19
LNV-SLIM7-82VB-i7-16G-512G-W10P-K1	B0BSRLLNKK	1549	10
LNV-SLIM7-82VB-i7-16G-512G-W11H-K1	B0BSRMFD1R	1499	8
LNV-SLIM7-82VB-i7-16G-512G-W11P-K1	B0BSRMDRZ7	1549	9
LNV-SLIM7-82VB-i7-16GB-1TB-W10H-K1	B0BSRLP3MQ	1549	9
LNV-SLIM7-82VB-i7-16GB-1TB-W10P-K1	B0BSRM1KMN	1599	8
LNV-SLIM7-82VB-i7-16GB-1TB-W11H-K1	B0BSRL76YY	1549	10
LNV-SLIM7-82VB-i7-16GB-1TB-W11P-K1	B0BSRM9P93	1599	8
LNV-SLIM7-82VB-i7-16GB-2TB-W10H-K1	B0BSRLCLLS	1699	10
LNV-SLIM7-82VB-i7-16GB-2TB-W10P-K1	B0BSRJV8WM	1799	9
LNV-SLIM7-82VB-i7-16GB-2TB-W11H-K1	B0BSRMSGFL	1699	8
LNV-SLIM7-82VB-i7-16GB-2TB-W11P-K1	B0BSRM7Q1S	1799	10
LNV-TB15G4-20DJ-16GB-1TB-W10P-K1	B0B85YN6J3	1249	10
LNV-TB15G4-20DJ-16GB-1TB-W11P-K1	B0B85Y8NQ6	1249	9
LNV-TB15G4-20DJ-16GB-512GB-W10P-K1	B0B85VNXLV	1149	10
LNV-TB15G4-20DJ-24GB-1TB-W10P-K1	B0B85TMNMB	1299	9
LNV-TB15G4-20DJ-40GB-1TB-W10P-K1	B0B85XTV9C	1399	10
LNV-TB15G4-20DJ-40GB-2TB-W10P-K1	B0B85TC392	1549	10
LNV-TB15G4-20DJ-40GB-2TB-W11P-K1	B0B85WRM54	1549	10
LNV-TB15G4-21DJ-16GB-512GB-W11P-K2	B0BHL8HT8R	1149	10
LNV-TB15G4-21DJ-24GB-1TB-W11P-K2	B0BHL5BKZ3	1299	10
LNV-TB15G4-21DJ-40GB-1TB-W11P-K2	B0BHL8743J	1399	10
LNV-TB15G4-R7T-16GB-1TB-W10P-K1	B0BCTTXCCZ	1349	10
LNV-TB15G4-R7T-16GB-1TB-W11P-K1	B0BCT6RJ81	1349	10
LNV-TB15G4-R7T-16GB-512GB-W10P-K1	B0BCTYQ736	1249	10
LNV-TB15G4-R7T-16GB-512GB-W11P-K1	B0BCTCZX8N	1249	10
LNV-TB15G4-R7T-24GB-1TB-W10P-K1	B0BCTWGV7B	1399	10
LNV-TB15G4-R7T-24GB-1TB-W11P-K1	B0BCTD13F3	1399	10
LNV-TB15G4-R7T-40GB-1TB-W10P-K1	B0BCT2GTXQ	1499	10
LNV-TB15G4-R7T-40GB-1TB-W11P-K1	B0BCT2FFF7	1499	10
LNV-TB15G4-R7T-40GB-2TB-W10P-K1	B0BCTPQFMF	1649	10
LNV-TB15G4-R7T-40GB-2TB-W11P-K1	B0BCTWHPHZ	1649	10
LNV-TB15G4-i7T-16GB-1TB-W10P-K1	B0BCV3115G	1109	10
LNV-TB15G4-i7T-16GB-1TB-W11P-K1	B0BCTQTK19	1109	10
LNV-TB15G4-i7T-16GB-512GB-W10P-K1	B0BCTHL95S	1049	10
LNV-TB15G4-i7T-16GB-512GB-W11P-K1	B0BCTXJZCN	1049	10
LNV-TB15G4-i7T-24GB-1TB-W10P-K1	B0BCT2721B	1149	10
LNV-TB15G4-i7T-24GB-1TB-W11P-K1	B0BCSYK13L	1149	10
LNV-TB15G4-i7T-40GB-1TB-W10P-K1	B0BCT6WZ1B	1229	10
LNV-TB15G4-i7T-40GB-1TB-W11P-K1	B0BCTTWY41	1229	9
LNV-TB15G4-i7T-40GB-2TB-W10P-K1	B0BCTL4C6C	1349	10
LNV-TB15G4-i7T-40GB-2TB-W11P-K1	B0BCTPQQ2N	1349	10
LNV-TP11E-YOGA-8200Y-8GB-128GB	B09FPNQHVL	269	4
LNV-TPE14G3-R7-16GB-1TB-W10P	B0B4FFG36M	999	20
LNV-TPE14G3-R7-16GB-1TB-W11P	B0B4FDCS9S	999	20
LNV-TPE14G3-R7-16GB-256GBX2-W10P	B0B4FF9P3B	899	20
LNV-TPE14G3-R7-16GB-256GBX2-W11P	B0B4FF7ZXL	899	20
LNV-TPE14G3-R7-24GB-1TB-W10P	B0B4FFY2RJ	1049	20
LNV-TPE14G3-R7-24GB-1TB-W11P	B0B4FDT5BN	1049	20
LNV-TPE14G3-R7-40GB-1TB-W10P	B0B4FCJQT1	1149	20
LNV-TPE14G3-R7-40GB-1TB-W11P	B0B4FC1912	1149	20
LNV-TPE14G3-R7-40GB-2TB-W10P	B0B4F9YR8D	1299	20
LNV-TPE14G3-R7-40GB-2TB-W11P	B0B4FDL2ST	1299	20
LNV-TPE15G2-i5-16GB-1TB-W10P	B0B23V1D9M	1049	18
LNV-TPE15G2-i5-16GB-1TB-W11P	B0B24C16RZ	1049	20
LNV-TPE15G2-i5-16GB-512GB-W10P	B0B23G9PPB	989	17
LNV-TPE15G2-i5-16GB-512GB-W11P	B0B243VQXT	989	4
LNV-TPE15G2-i5-32GB-1TB-W10P	B0B242MD8X	1129	13
LNV-TPE15G2-i5-32GB-1TB-W11P	B0B249GGWX	1129	12
LNV-TPE15G2-i5-32GB-2TB-W10P	B0B23R2PXV	1249	20
LNV-TPE15G2-i5-32GB-2TB-W11P	B0B23XCHB9	1249	20
LNV-TPE15G2-i7-16GB-1TB-W10P	B09WJRXDPH	1499	5
LNV-TPE15G2-i7-16GB-1TB-W10P-V2	B0BB8FQLQ1	1499	5
LNV-TPE15G2-i7-16GB-1TB-W11P	B09WJS4QFN	1499	5
LNV-TPE15G2-i7-16GB-1TB-W11P-V2	B0BB8DZ273	1499	5
LNV-TPE15G2-i7-16GB-512GB-W10P	B09WJRWP9F	1399	5
LNV-TPE15G2-i7-16GB-512GB-W11P	B09WJR4MDM	1399	5
LNV-TPE15G2-i7-32GB-1TB-W10P	B09WJRQG8C	1599	5
LNV-TPE15G2-i7-32GB-1TB-W10P-V2	B0B5VQTGRP	1599	5
LNV-TPE15G2-i7-32GB-1TB-W11P	B09WJR8TJ5	1599	5
LNV-TPE15G2-i7-32GB-1TB-W11P-V2	B0B5VS6CSX	1549.99	4
LNV-TPE15G2-i7-32GB-2TB-W10P	B09WJQWBRC	1749	5
LNV-TPE15G2-i7-32GB-2TB-W11P	B09WJSMNXB	1749	5
LNV-TPE15G2-i7-32GB-2TB-W11P-V2	B0BB97XSNG	1749	5
LNV-TPE15G3-R7-16GB-1TB-W10P	B0B23QZRG9	1149	2
LNV-TPE15G3-R7-16GB-1TB-W11P	B0B248DTBD	1149	2
LNV-TPE15G3-R7-16GB-256GBX2-W10P	B0B241S9LN	1049	2
LNV-TPE15G3-R7-16GB-256GBX2-W11P	B0B241C4LS	1049	10
LNV-TPE15G3-R7-24GB-1TB-W10P	B0B23XH6ZT	1199	2
LNV-TPE15G3-R7-24GB-1TB-W11P	B0B246JTBT	1199	2
LNV-TPE15G3-R7-40GB-1TB-W10P	B0B23YZQFL	1299	2
LNV-TPE15G3-R7-40GB-1TB-W11P	B0B23JSF2X	1299	1
LNV-TPE15G3-R7-40GB-2TB-W10P	B0B23JRC5R	1449	2
LNV-TPE15G3-R7-40GB-2TB-W11P	B0B247V3NH	1449	2
LNV-TPE15G4-i7T-40GB-1TB-W11P-UV	B0BG3HJL3C	1299	2
LNV-TPP16G1-21D6004RUS-128GB-4TB-W10P-K1	B0C12L5W95	3109	19
LNV-TPP16G1-21D6004RUS-128GB-4TB-W11P-K1	B0C12CBWV4	3109	18
LNV-TPP16G1-21D6004RUS-128GB-8TB-W10P-K1	B0C12R4BSZ	3449	19
LNV-TPP16G1-21D6004RUS-128GB-8TB-W11P-K1	B0C12QVLHT	3449	13
LNV-TPP16G1-21D6004RUS-32GB-1TB-W10P-K1	B0C129NP6Y	2209	22
LNV-TPP16G1-21D6004RUS-32GB-1TB-W11P-K1	B0C12CGCT3	2209	8
LNV-TPP16G1-21D6004RUS-32GB-2TB-W10P-K1	B0C12HV7VL	2329	17
LNV-TPP16G1-21D6004RUS-32GB-2TB-W11P-K1	B0C12CGCTH	2329	17
LNV-TPP16G1-21D6004RUS-48GB-2TB-W10P-K1	B0C12MN244	2429	18
LNV-TPP16G1-21D6004RUS-48GB-2TB-W11P-K1	B0C12FK6KG	2429	18
LNV-TPP16G1-21D6004RUS-64GB-2TB-W10P-K1	B0C12RNQTV	2529	19
LNV-TPP16G1-21D6004RUS-64GB-2TB-W11P-K1	B0C12KBKPZ	2529	16
LNV-TPP16G1-21D6004RUS-64GB-4TB-W10P-K1	B0C12PDZVY	2709	20
LNV-TPP16G1-21D6004RUS-64GB-4TB-W11P-K1	B0C12M9YJ3	2709	17
LNV-TPT14-R5-16GB-512GB-W10P-USB	B09STKYH8P	899	20
LNV-TPT14-R5-16GB-512GB-W11P-USB	B09STQXFD9	899	19
LNV-TPT14-R5-24GB-1TB-W10P-USB	B09STCHYGF	999	18
LNV-TPT14-R5-24GB-1TB-W11P-USB	B09STJL9YN	999	19
LNV-TPT14-R5-32GB-1TB-W10P-USB	B09STKBPJY	1049	20
LNV-TPT14-R5-32GB-1TB-W11P-USB	B09STJQ64W	1049	20
LNV-TPT14-R5-48GB-1TB-W10P-USB	B09STLCS7M	1149	20
LNV-TPT14-R5-48GB-1TB-W11P-USB	B09STK73WD	1149	20
LNV-TPT14-R5-48GB-2TB-W10P-USB	B09STMV2TG	1299	20
LNV-TPT14-R5-48GB-2TB-W11P-USB	B09STNMXXT	1299	20
LNV-TPT14G3-PARENT	B0BKJP4D7T	1599	50
LNV-TPT14G3-R7-16GB-1TB-W10P-K1	B0BHLPDCTW	1459	20
LNV-TPT14G3-R7-16GB-1TB-W11P-K1	B0BHLQQT21	1459	20
LNV-TPT14G3-R7-16GB-2TB-W10P-K1	B0BHLRDHW4	1579	19
LNV-TPT14G3-R7-16GB-2TB-W11P-K1	B0BHLBT99F	1579	20
LNV-TPT14G3-R7-16GB-512GB-W10P-K1	B0BHLJB7DD	1399	20
LNV-TPT14G3-R7-16GB-512GB-W11P-K1	B0BHLNT7NY	1399	20
LNV-TPT14SG2-20WM01SFUS-1TB-W10P-K1	B0BP9TFKL4	1299	9
LNV-TPT14SG2-20WM01SFUS-1TB-W11P-K1	B0BP9BZW7G	1249	10
LNV-TPT14SG2-20WM01SFUS-2TB-W10P-K1	B0BP9RTJFH	1399	10
LNV-TPT14SG2-20WM01SFUS-2TB-W11P-K1	B0BP9ZXSD9	1399	10
LNV-TPT14SG2-20WM01SFUS-512GB-W10P-K1	B0BP9N2K55	1199	10
LNV-TPT14SG2-20WM01SFUS-512GB-W11P-K1	B0BPBFXQK7	1199	9
LNV-TPT14SG2-20WM01SJUS-1TB-W10P-K1	B0BP9HK5T5	1249	10
LNV-TPT14SG2-20WM01SJUS-1TB-W11P-K1	B0BP9JZ26H	1249	10
LNV-TPT14SG2-20WM01SJUS-2TB-W10P-K1	B0BP9J62YY	1399	10
LNV-TPT14SG2-20WM01SJUS-2TB-W11P-K1	B0BPB9XX38	1399	8
LNV-TPT14SG2-20WM01SJUS-512GB-W10P-K1	B0BP9KQY1P	1199	10
LNV-TPT14SG2-20WM01SJUS-512GB-W11P-K1	B0BP9XVMY7	1199	10
LNV-TPT14SG2-20WM01SMUS-1TB-W10P-K1	B0BP4WKDSD	1249	20
LNV-TPT14SG2-20WM01SMUS-1TB-W11P-K1	B0BP5FLHHK	1249	16
LNV-TPT14SG2-20WM01SMUS-2TB-W10P-K1	B0BP5KH479	1399	20
LNV-TPT14SG2-20WM01SMUS-2TB-W11P-K1	B0BP5N7Z64	1399	19
LNV-TPT14SG2-20WM01SMUS-512GB-W10P-K1	B0BP5L9GJ2	1199	20
LNV-TPT14SG2-20WM01SMUS-512GB-W11P-K1	B0BP5N71VY	1199	18
LNV-TPT14SG2-i5NT-16GB-1TB-W10P-K1	B0BNPWPX5J	999	10
LNV-TPT14SG2-i5NT-16GB-1TB-W11P-K1	B0BNPB83NV	1049	9
LNV-TPT14SG2-i5NT-16GB-2TB-W10P-K1	B0BNP9PWRT	1349	10
LNV-TPT14SG2-i5NT-16GB-2TB-W11P-K1	B0BNPB6QWL	1299	10
LNV-TPT14SG2-i5NT-16GB-512GB-W10P-K1	B0BNPBPVKJ	1099	10
LNV-TPT14SG2-i5NT-16GB-512GB-W11P-K1	B0BNPB1BV4	1299	10
LNV-TPT15G2-i7NT-16GB-512GB-W10P-K1	B0BLR4NR3H	1699	4
LNV-TPT15G2-i7NT-16GB-512GB-W11P-K1	B0BLRL63G2	1699	4
LNV-TPT15G2-i7NT-32GB-1TB-W10P-K1	B0BLRSF6F2	1849	5
LNV-TPT15G2-i7NT-32GB-1TB-W11P-K1	B0BLRRFGS3	1849	3
LNV-TPT15G2-i7NT-32GB-2TB-W10P-K1	B0BLRRGX3R	1999	5
LNV-TPT15G2-i7NT-32GB-2TB-W11P-K1	B0BLQVJNX3	1999	3
LNV-TPT15G2-i7NT-48GB-1TB-W10P-K1	B0BLQY3Y5Q	1949	5
LNV-TPT15G2-i7NT-48GB-1TB-W11P-K1	B0BLRRDYGR	1949	5
LNV-TPT15G2-i7NT-48GB-2TB-W10P-K1	B0BLQQ3DMV	2099	5
LNV-TPT15G2-i7NT-48GB-2TB-W11P-K1	B0BLRHXKMW	2099	4
LNV-TPT15G2-i7T-16GB-512GB-W10P-1165G7	B09R92ZLFM	1649	5
LNV-TPT15G2-i7T-16GB-512GB-W10P-USB	B09MTKHGFQ	1699	4
LNV-TPT15G2-i7T-24GB-1TB-W10P-1165G7	B09R8SL9P5	1799	5
LNV-TPT15G2-i7T-24GB-1TB-W10P-USB	B09MTJ5668	1849	4
LNV-TPT15G2-i7T-32GB-1TB-W10P-1165G7	B09R9KQYJ7	1749	4
LNV-TPT15G2-i7T-32GB-1TB-W10P-USB	B09MTL6742	1899	4
LNV-TPT15G2-i7T-48GB-1TB-W10P-1165G7	B09R8ZCG49	1949	4
LNV-TPT15G2-i7T-48GB-1TB-W10P-USB	B09MTL8HC5	1999	4
LNV-TPX1-20UB0067US-16GB-1TB-W10P	B09RML2C7J	1099	1
LNV-TPX1-20UB0067US-16GB-1TB-W11P	B09WKYT1N2	1099	1
LNV-TPX1-20UB0067US-16GB-2TB-W10P	B0BB4XXYZ2	1199	1
LNV-TPX1-20UB0067US-16GB-2TB-W11P	B0BB4MYLX6	1199	1
LNV-TPX1-20UB0067US-16GB-512GB-W10P	B09RML1KCF	999	1
LNV-TPX1-20UB0067US-16GB-512GB-W10P-UL	B09RML1KCF	799	1
LNV-TPX1-20UB0067US-16GB-512GB-W11P	B09WL32CHJ	999	1
LNV-TPX1G7-i5-PARENT	B091BKT175	1069	5
LNV-YOGA-82QE-i5-8G-512G-W10H-K1	B0B9KKG99D	1249	5
LNV-YOGA-82QE-i5-8G-512G-W10P-K1	B0B9KK3NR2	1249	4
LNV-YOGA-82QE-i5-8G-512G-W11H-K1	B0B9KJ6MSG	1249	5
LNV-YOGA-82QE-i5-8G-512G-W11P-K1	B0B9KLTY5X	1249	5
LNV-YOGA-82QE-i5-8GB-1TB-W10H-K1	B0B9KKJSPS	1299	5
LNV-YOGA-82QE-i5-8GB-1TB-W10P-K1	B0B9KLV25H	1299	5
LNV-YOGA-82QE-i5-8GB-1TB-W11H-K1	B0B9KK4MWH	1299	5
LNV-YOGA-82QE-i5-8GB-1TB-W11P-K1	B0B9KHNDN8	1299	4
LNV-YOGA-82QE-i7-16G-512G-W10H-K1	B0B9KKQ4B1	1249	10
LNV-YOGA-82QE-i7-16G-512G-W10P-K1	B0B9KHVHN2	1299	7
LNV-YOGA-82QE-i7-16G-512G-W11H-K1	B0B9KK5WNP	1249	8
LNV-YOGA-82QE-i7-16G-512G-W11P-K1	B0B9KK5RFC	1299	3
LNV-YOGA-82QE-i7-16GB-1TB-W10H-K1	B0B9KJ92BB	1295	10
LNV-YOGA-82QE-i7-16GB-1TB-W10P-K1	B0B9KJ165K	1349	6
LNV-YOGA-82QE-i7-16GB-1TB-W11H-K1	B0B9KK53C8	1299	15
LNV-YOGA-82QE-i7-16GB-1TB-W11H-K2	B0BPH7JZVK	1299	7
LNV-YOGA-82QE-i7-16GB-1TB-W11P-K1	B0B9KH6XP8	1349	10
LNV-YOGA-82QE-i7-16GB-2TB-W10H-K1	B0B9KHLFQT	1449	5
LNV-YOGA-82QE-i7-16GB-2TB-W10P-K1	B0B9KJRZLP	1499	9
LNV-YOGA-82QE-i7-16GB-2TB-W11H-K1	B0B9KH9TG4	1449	5
LNV-YOGA-82QE-i7-16GB-2TB-W11P-K1	B0B9KKCT8Y	1499	10
LNV-YOGA-82QG-i5-16G-512G-W10H-K1	B0BK2QQF3K	1239	30
LNV-YOGA-82QG-i5-16G-512G-W10P-K1	B0BK2WJ65B	1289	30
LNV-YOGA-82QG-i5-16G-512G-W11H-K1	B0BK2V8HTK	1239	30
LNV-YOGA-82QG-i5-16G-512G-W11P-K1	B0BK2SP4J3	1289	26
LNV-YOGA-82QG-i5-16GB-1TB-W10H-K1	B0BK2W9HZH	1299	30
LNV-YOGA-82QG-i5-16GB-1TB-W10P-K1	B0BK2RFTGP	1349	30
LNV-YOGA-82QG-i5-16GB-1TB-W11H-K1	B0BK2SX8PH	1299	30
LNV-YOGA-82QG-i5-16GB-1TB-W11P-K1	B0BK2R3GW1	1349	25
LNV-YOGA-82QG-i5-16GB-2TB-W10H-K1	B0BK2V8H2N	1419	30
LNV-YOGA-82QG-i5-16GB-2TB-W10P-K1	B0BK2SY7VY	1469	30
LNV-YOGA-82QG-i5-16GB-2TB-W11H-K1	B0BK2TRBN1	1419	30
LNV-YOGA-82QG-i5-16GB-2TB-W11P-K1	B0BK2RFCFW	1469	30
LNV-YOGA-82QG-i7-16G-512G-W10H-K1	B0B9KLLTBG	1239	30
LNV-YOGA-82QG-i7-16G-512G-W10P-K1	B0B9KKB9YN	1289	26
LNV-YOGA-82QG-i7-16G-512G-W11H-K1	B0B9KJPXBQ	1239	30
LNV-YOGA-82QG-i7-16G-512G-W11P-K1	B0B9KH2TH4	1289	25
LNV-YOGA-82QG-i7-16GB-1TB-W10H-K1	B0B9KHLKC7	1299	27
LNV-YOGA-82QG-i7-16GB-1TB-W10P-K1	B0B9KW7RK6	1349	30
LNV-YOGA-82QG-i7-16GB-1TB-W11H-K1	B0B9KK6BTG	1299	22
LNV-YOGA-82QG-i7-16GB-1TB-W11P-K1	B0B9KL1T85	1349	12
LNV-YOGA-82R7-i7-16G-512G-W10H-K1	B0BVY3JWM5	1049	15
LNV-YOGA-82R7-i7-16G-512G-W10P-K1	B0BVYJG8TK	1099	15
LNV-YOGA-82R7-i7-16G-512G-W11H-K1	B0BVY2H13J	1049	15
LNV-YOGA-82R7-i7-16G-512G-W11P-K1	B0BVYCJ913	1099	15
LNV-YOGA-82R7-i7-16GB-1TB-W10H-K1	B0BVYG6B69	1099	14
LNV-YOGA-82R7-i7-16GB-1TB-W10P-K1	B0BVYH8B1P	1149	15
LNV-YOGA-82R7-i7-16GB-1TB-W11H-K1	B0BVYJ92GS	1099	13
LNV-YOGA-82R7-i7-16GB-1TB-W11P-K1	B0BVY2GB9W	1149	12
LNV-YOGA-82R7-i7-16GB-2TB-W10H-K1	B0BVY9F5V9	1249	15
LNV-YOGA-82R7-i7-16GB-2TB-W10P-K1	B0BVYGM4PH	1299	14
LNV-YOGA-82R7-i7-16GB-2TB-W11H-K1	B0BVYD1XZ6	1249	15
LNV-YOGA-82R7-i7-16GB-2TB-W11P-K1	B0BVY7Z48Z	1299	13
LNV-YOGA-82R8-i7-16G-512G-W10H-K1	B0BR4MGG2Y	1099	20
LNV-YOGA-82R8-i7-16G-512G-W10P-K1	B0BR4N53P2	1149	20
LNV-YOGA-82R8-i7-16G-512G-W11H-K1	B0BR4MGSC2	1099	20
LNV-YOGA-82R8-i7-16G-512G-W11P-K1	B0BR4LQSJF	1149	20
LNV-YOGA-82R8-i7-16GB-1TB-W10H-K1	B0BR4LNSHH	1149	20
LNV-YOGA-82R8-i7-16GB-1TB-W10P-K1	B0BR4M5TRK	1199	20
LNV-YOGA-82R8-i7-16GB-1TB-W11H-K1	B0BR4JW2QS	1149	19
LNV-YOGA-82R8-i7-16GB-1TB-W11P-K1	B0BR4MQ3NH	1199	20
LNV-YOGA-82R8-i7-16GB-2TB-W10H-K1	B0BR4MN4Y9	1299	20
LNV-YOGA-82R8-i7-16GB-2TB-W10P-K1	B0BR4MPK6K	1349	20
LNV-YOGA-82R8-i7-16GB-2TB-W11H-K1	B0BR4P9HJK	1299	20
LNV-YOGA-82R8-i7-16GB-2TB-W11P-K1	B0BR4LFRGM	1349	19
LNV-YOGA-82R80002US-i7-16G-512G-W10H-K1	B0BX4WF2LY	949	20
LNV-YOGA-82R80002US-i7-16G-512G-W10P-K1	B0BX4XTYYG	999	3
LNV-YOGA-82R80002US-i7-16G-512G-W11H-K1	B0BX4YVHZH	949	20
LNV-YOGA-82R80002US-i7-16G-512G-W11P-K1	B0BX4ZKBML	999	20
LNV-YOGA-82R80002US-i7-16GB-1TB-W10P-K1	B0BX4ZPX8W	1059	20
LNV-YOGA-82R80002US-i7-16GB-1TB-W11P-K1	B0BX4ZSXG7	1059	19
LNV-YOGA-82R80002US-i7-16GB-2TB-W10H-K1	B0BX5118GR	1129	20
LNV-YOGA-82R80002US-i7-16GB-2TB-W10P-K1	B0BX4Y4KBV	1179	19
LNV-YOGA-82R80002US-i7-16GB-2TB-W11H-K1	B0BX4X8BN7	1129	20
